Country,MuseumDigitalPlaceId,OfficialWebsite,TimeZone,ElevationMeters,Latitude,CommonsCategory,GeoNamesId,LicensePlateCode,ArchInformLocationId,Longitude,WhosOnFirstId,WorldCatIdentitiesIdSuperseded,MainCategory,LocatorMapImage,MunicipalityKey,OpenStreetMapRelationId,PostalCode,GndId,DeweyDecimalClassification,ViafId,FactGridItemId,CoatOfArmsImage,FreebaseId
1,6806.0,686,3,235.0,51.0166666667,610,3247446.0,72,2585.0,7.2,1125362461.0,239,574,551,,62343.0,,270,155,125601684.0,0,263,58
1,,190,4,392.0,49.4516666667,455,6556889.0,113,,11.31,101826815.0,0,401,438,9574139.0,65151.0,91227.0,517,195,157746745.0,367,208,259
1,254.0,766,4,78.0,51.5602777778,724,2821807.0,180,7795.0,13.0055555556,101841375.0,0,702,743,14730310.0,534447.0,4860.0,327,29,144281851.0,105,357,444
1,29318.0,6,4,485.0,49.4333333333,8,6556882.0,113,,11.55,101826833.0,0,9,7,9574111.0,966167.0,91236.0,652,195,244270644.0,114,362,256
1,6401.0,633,4,190.0,49.57,483,3220782.0,179,5671.0,9.71,1125375189.0,487,435,84,,62542.0,,410,136,247205966.0,0,544,126
1,95.0,487,4,400.0,50.9119444444,201,6550757.0,62,9661.0,13.3427777778,101841279.0,0,220,249,14522180.0,416561.0,9599.0,130,35,234986782.0,53,121,145
1,3171.0,369,4,35.0,52.6,515,6547597.0,98,43168.0,12.5,101816481.0,0,474,526,12063212.0,1266348.0,14715.0,632,195,237431618.0,42,350,302
1,80826.0,707,4,197.0,49.8583333333,623,6553169.0,38,12059.0,8.7555555556,101813405.0,0,589,632,6432020.0,452395.0,64380.0,426,195,311194898.0,478,589,667
1,214.0,384,4,98.0,51.5919444444,38,6550842.0,180,,12.5852777778,101820785.0,0,42,37,14730020.0,445993.0,4849.0,526,29,127968705.0,132,370,697
1,,376,4,65.0,52.2330555556,252,6547671.0,153,16971.0,12.4330555556,101909789.0,0,275,298,12069232.0,946002.0,14793.0,781,195,,271,350,320
1,8754.0,578,4,252.0,49.6407638889,337,2950257.0,94,5663.0,8.644375,1125418031.0,85,81,517,,62730.0,,60,95,133704056.0,0,162,81
1,,548,3,61.0,52.3772,496,11808375.0,140,46344.0,9.8675,,0,454,506,,1862329.0,,782,195,,0,350,795
1,6050.0,319,3,437.0,50.5166666667,788,3247457.0,205,9206.0,7.8666666667,1125375703.0,86,759,621,,62362.0,,349,103,158289516.0,0,324,109
1,,451,4,13.0,53.8833333333,139,6550678.0,41,11578.0,12.8333333333,101818897.0,281,153,195,13071027.0,1427212.0,17159.0,98,17,150785718.0,204,108,715
1,,103,4,249.0,50.9666666667,218,2921375.0,103,,8.9666666667,101810343.0,96,240,266,6635012.0,443594.0,35285.0,692,75,148939523.0,257,440,726
1,6712.0,603,4,251.0,50.386875,407,3220992.0,118,1.0,8.0595138889,1125375485.0,55,416,348,,62585.0,,207,86,168384870.0,0,193,96
1,2775.0,328,4,10.0,52.7855555556,39,6551175.0,140,8663.0,14.0325,101819895.0,370,43,38,12064044.0,1332952.0,16259.0,132,7,234569365.0,88,78,558
1,6344.0,360,4,427.0,48.6791666667,5,6555392.0,14,,8.8969444444,101761889.0,11,6,5,8115001.0,722153.0,71134.0,38,195,159647595.0,112,70,190
1,,0,3,,50.1341,198,,140,47306.0,8.61656,,0,790,245,,,60487.0,782,195,,0,350,795
1,,65,4,270.0,49.9,147,6557053.0,178,,10.4,101825923.0,371,163,201,9678122.0,318257.0,97497.0,533,195,234713406.0,209,409,291
1,583.0,798,4,160.0,51.2666666667,807,3247431.0,196,421.0,7.1833333333,101748657.0,0,778,561,5124000.0,62478.0,,358,160,155144514.0,52,330,610
1,1491.0,719,4,220.0,50.895,646,6551055.0,140,,12.3563888889,101847217.0,311,614,672,16077043.0,2527958.0,4626.0,542,40,151610675.0,83,276,555
1,34699.0,163,4,246.0,50.08,369,2955273.0,2,2319.0,9.17,1125363513.0,142,28,94,,62497.0,,45,55,132558659.0,0,494,78
1,433.0,447,4,76.0,51.7608055556,135,2939810.0,33,295.0,14.3318611111,101748763.0,0,148,158,12052000.0,62430.0,3042.0,360,3,137301389.0,36,405,791
1,3650.0,105,4,105.0,51.6497222222,225,6557698.0,174,10911.0,8.5166666667,1175611363.0,0,247,273,5974020.0,152782.0,59590.0,388,173,151398763.0,263,355,584
1,6358.0,295,4,428.0,50.3419444444,817,6554672.0,39,,6.7586111111000005,101812135.0,15,789,817,7233076.0,331064.0,54579.0,538,195,136836701.0,563,332,404
1,,0,3,,,534,,140,,,,0,790,542,,2962480.0,,782,195,,0,350,795
1,7199.0,778,4,254.0,50.8758333333,768,6550752.0,207,,12.5997222222,101823135.0,0,740,781,14524290.0,413531.0,8396.0,660,37,,578,638,472
1,9338.0,480,4,86.0,51.5830555556,188,7602481.0,46,8877.0,13.2322222222,101820845.0,480,209,237,12062128.0,1303469.0,4895.0,659,1,246269494.0,240,616,720
1,6313.0,602,4,166.0,49.16,399,3220743.0,91,2451.0,9.25,1125375117.0,107,319,68,,62750.0,,398,134,144265701.0,0,510,111
1,68004.0,402,4,111.0,51.4822,69,8658985.0,140,,13.1259,,523,77,120,14730045.0,2688685.0,4874.0,12,29,296106983.0,156,382,788
1,1322.0,568,4,253.0,51.3833333333,313,2895669.0,125,5491.0,7.6666666667,101748695.0,0,351,369,5962024.0,1800165.0,,182,169,246048901.0,63,155,43
1,6461.0,13,4,41.0,52.6833333333,15,2842111.0,167,5914.0,11.2166666667,1125272887.0,201,18,663,,62602.0,,620,23,132593422.0,0,48,23
1,31.0,436,4,75.0,52.2691666667,107,3221011.0,27,343.0,10.5211111111,101748797.0,21,116,473,3101000.0,62531.0,38100.0,83,193,134835052.0,7,99,617
1,5294.0,666,4,273.0,50.8666666667,551,6548683.0,75,42091.0,14.7666666667,101841371.0,131,515,578,14626400.0,1311099.0,2785.0,570,195,126132671.0,435,350,355
1,,203,4,464.0,49.8585194444,187,2928016.0,183,,12.22435,101910081.0,0,208,236,9377117.0,968894.0,95685.0,482,195,140923933.0,239,702,274
1,6400.0,782,4,296.0,49.4816666667,773,6558017.0,179,11888.0,9.8991666667,101815761.0,274,745,784,8128126.0,402689.0,97990.0,339,136,157250988.0,582,319,766
1,6180.0,138,4,565.0,48.9305555556,318,6555498.0,202,,9.6391666667,101760709.0,0,356,374,8119037.0,400937.0,73667.0,588,195,240514874.0,336,158,220
1,34999.0,545,3,65.0,52.3267,161,11808379.0,140,46342.0,9.77611,,0,178,213,,1863402.0,,782,195,,0,350,795
1,12916.0,553,4,250.0,49.6105555556,275,2910633.0,140,,9.4738888889,101812999.0,423,304,320,8225032.0,403726.0,74736.0,536,126,240932429.0,302,140,777
1,7246.0,631,4,427.0,48.7422222222,481,2874509.0,14,,8.965,101761887.0,489,432,493,8115029.0,722147.0,71106.0,565,195,247342327.0,387,217,163
1,101922.0,256,4,285.0,50.4833333333,667,3208118.0,115,,8.4833333333,101810923.0,0,637,427,6532018.0,215983.0,35641.0,624,85,238103365.0,495,605,693
1,6771.0,150,3,418.0,50.5,340,3247452.0,57,2407.0,6.67,1125273727.0,319,207,550,,62555.0,,123,153,159728118.0,0,165,55
1,6765.0,375,4,51.0,52.3291666667,619,6547680.0,153,,12.3580555556,1125380735.0,0,584,628,12069537.0,964561.0,14789.0,757,195,1.4814489881415028e+20,476,350,326
1,1641.0,501,4,460.0,50.7991666667,177,6548512.0,62,,13.2277777778,101823405.0,0,196,228,14522110.0,416476.0,9575.0,598,195,240515453.0,231,423,371
1,67935.0,269,4,375.0,49.6,680,6556896.0,113,14778.0,11.35,101826821.0,288,652,701,9574158.0,35117.0,91245.0,438,195,140881745.0,521,286,266
1,100529.0,197,4,319.0,48.7725,469,6555631.0,157,,8.3855555556,101761913.0,455,418,468,8216029.0,309860.0,76597.0,699,195,243868958.0,380,213,215
1,2199.0,60,4,738.0,48.2902777778,119,6558163.0,19,49796.0,9.1094444444,101762893.0,162,129,180,8417013.0,2778959.0,72393.0,88,145,145464768.0,196,403,657
1,865.0,212,4,373.0,50.7861111111,525,2864425.0,172,17169.0,8.0055555556,101840127.0,0,485,535,5970036.0,163257.0,57290.0,232,195,234581805.0,416,349,588
1,6769.0,584,3,8.0,53.75,346,2853657.0,151,3079.0,9.75,1125279833.0,157,539,670,,69951.0,,256,149,244043833.0,0,171,789
1,13215.0,483,4,278.0,49.7705555556,193,2926581.0,38,10921.0,8.8141666667,101813417.0,355,213,241,6432007.0,452421.0,64405.0,124,195,157781996.0,243,428,169
1,6253.0,325,3,,48.2833333333,814,3220794.0,19,2678.0,8.9333333333,1125363741.0,37,785,58,,2797573.0,,359,145,131336814.0,0,655,136
1,69455.0,1,4,35.0,52.1086111111,270,6547564.0,116,,13.7008333333,101819595.0,0,295,314,12061216.0,1389621.0,15757.0,643,195,152621924.0,300,38,564
1,5654.0,164,4,2.0,53.5,371,3221059.0,11,2323.0,7.33,1125385419.0,246,35,472,,62355.0,,50,183,150217937.0,0,180,1
1,37977.0,70,4,379.0,48.4505555556,159,6555938.0,140,,9.0605555556,101842651.0,510,176,379,8416011.0,2778747.0,72144.0,534,146,248662453.0,221,415,236
1,12009.0,365,4,35.0,52.7330555556,208,6550607.0,98,45733.0,12.5830555556,101819863.0,368,229,254,12063088.0,1342247.0,14662.0,655,195,234315782.0,250,432,723
1,8741.0,50,4,319.0,51.3666666667,79,2949773.0,96,10958.0,8.4,101839729.0,359,88,139,5958008.0,157422.0,59909.0,63,195,245618604.0,164,87,576
1,39141.0,796,4,668.0,51.195,803,2807788.0,96,,8.53,101810131.0,0,773,806,5958048.0,157414.0,59955.0,522,172,133752935.0,602,327,50
1,,126,4,4.0,52.9922222222,283,6552894.0,48,,7.3041666667,101806233.0,0,314,328,3454020.0,2007900.0,26892.0,164,195,,308,144,336
1,1597.0,574,4,45.0,52.4036111111,329,6547672.0,153,292.0,13.2202777778,101756027.0,0,371,393,12069304.0,447955.0,14532.0,193,13,150113187.0,344,160,644
1,,543,3,56.0,52.4156,100,11808373.0,140,46339.0,9.77444,1243385567.0,0,109,155,,1863265.0,,782,195,,0,350,795
1,5646.0,156,4,661.0,48.5,431,3220792.0,162,2583.0,9.21,1125311755.0,161,570,80,,2796980.0,,267,147,154818436.0,0,524,131
1,7009.0,746,4,39.0,52.214155,726,2821465.0,182,16336.0,13.212382,101819591.0,280,705,744,12072426.0,422433.0,14959.0,563,14,160115242.0,554,43,755
1,81619.0,516,4,241.0,50.65,682,6553224.0,115,47751.0,8.3333333333,101810913.0,0,654,429,6532020.0,215974.0,35764.0,629,195,316559176.0,523,611,695
1,80792.0,236,4,165.0,49.8261111111,598,2848762.0,38,9667.0,8.8347916667,101813407.0,0,561,611,6432019.0,452423.0,64354.0,263,94,140849453.0,463,580,639
1,81218.0,356,4,372.0,49.85,764,2815297.0,28,14592.0,11.35,101827157.0,284,735,777,9472197.0,1070987.0,91344.0,465,47,136198676.0,574,313,764
1,6327.0,770,4,631.0,48.1783333333,751,6558201.0,173,,9.2119444444,101764211.0,181,724,386,8437114.0,2805408.0,72519.0,441,144,136106100.0,566,633,761
1,13133.0,621,4,140.0,51.3333333333,467,6548788.0,180,,13.1588888889,101856197.0,405,414,449,14730170.0,535250.0,4758.0,731,29,239228340.0,377,350,394
1,96078.0,329,4,148.0,51.2333333333,70,6548768.0,112,,12.55,101822025.0,445,78,121,14729020.0,420484.0,4683.0,666,195,242722715.0,157,696,290
1,6811.0,635,4,284.0,50.786173,411,2873758.0,130,2513.0,8.771918,1125376999.0,40,437,350,,62643.0,,215,84,133678683.0,0,196,97
1,2252.0,257,4,209.0,49.3333333333,673,2836466.0,140,276.0,9.5,101759611.0,0,643,696,8126072.0,376881.0,74214.0,287,195,1.3114464858278132e+20,503,599,207
1,1177.0,799,4,124.0,51.366667,808,6550870.0,140,9125.0,12.733333,101822003.0,0,779,809,14729410.0,422917.0,4808.0,468,28,123309909.0,106,652,530
1,,264,4,100.0,51.45,657,6547637.0,147,,13.9330555556,1125827535.0,0,625,682,12066292.0,1314280.0,1945.0,782,195,,0,350,315
1,,771,3,,49.57,747,,140,,8.14,,0,790,760,,,,782,195,,0,307,795
1,1225.0,45,4,111.0,50.1780555556,54,2953321.0,59,9639.0,8.7361111111,101812201.0,0,60,52,6440003.0,450123.0,61118.0,333,90,149573087.0,146,374,620
1,32240.0,58,4,29.0,52.5666666667,115,6550614.0,127,47550.0,14.0830555556,101816247.0,59,125,177,12064084.0,1332899.0,15377.0,551,7,147743629.0,190,398,711
1,34719.0,327,4,516.0,50.8144444444,30,6550753.0,62,11389.0,13.1,101823425.0,158,33,30,14522020.0,378773.0,9573.0,48,35,123199086.0,129,366,700
1,167.0,704,4,163.0,51.0480555556,617,6550782.0,63,9136.0,12.7986111111,101821835.0,293,582,626,14522490.0,414699.0,9306.0,275,35,144420221.0,473,586,660
1,6279.0,605,4,203.0,51.5,418,2821806.0,180,7796.0,12.75,1125269591.0,380,494,658,,62547.0,,745,29,236155960.0,0,690,457
1,38119.0,72,4,448.0,48.6588888889,167,6555396.0,14,,8.9402777778,101761871.0,308,185,218,8115013.0,722146.0,71139.0,560,195,152774691.0,224,335,193
1,9624.0,385,4,164.0,51.1447222222,43,6550863.0,112,16380.0,12.6452777778,101822033.0,0,48,42,14729010.0,422335.0,4651.0,203,28,135041466.0,136,371,701
1,82794.0,343,4,127.0,51.4622222222,353,6548741.0,180,,12.4533333333,101822383.0,503,383,404,14730150.0,445990.0,4509.0,609,195,248255741.0,358,677,366
1,78151.0,690,4,225.0,50.8538888889,604,6548508.0,207,,12.5755555556,101823153.0,374,567,613,14524260.0,413534.0,8373.0,685,195,235670967.0,466,350,363
1,4710.0,273,4,29.0,52.67565,25,6550938.0,169,,12.00514,101819949.0,468,25,24,15090010.0,1284740.0,39596.0,755,22,245237474.0,124,56,613
1,,32,4,340.0,49.4269444444,27,2955050.0,179,13653.0,9.6869444444,101815755.0,226,29,27,8128006.0,402686.0,97959.0,530,195,156038883.0,126,364,209
1,,747,4,290.0,50.1880555556,689,6558728.0,178,,10.3594444444,101825925.0,508,663,710,9678181.0,318749.0,97488.0,429,61,248565230.0,528,618,271
1,883.0,194,3,129.0,52.0,342,2876922.0,117,2494.0,8.9166666667,1125272919.0,29,417,554,,62483.0,,208,176,312793225.0,0,167,80
1,,0,3,,49.9833,191,,140,,11.8167,,0,790,264,9472453.0,1070981.0,,782,195,,0,350,795
1,6924.0,147,4,380.0,49.5,368,3220855.0,9,2311.0,11.75,1125362413.0,467,21,95,,62765.0,,368,63,244998864.0,0,668,72
1,209.0,456,5,,51.0,220,2921044.0,37,2979.0,10.0,85633111.0,0,242,268,,51477.0,,105,195,189116956.0,26,16,410
1,6261.0,56,4,490.0,47.7333333333,96,2947109.0,64,2343.0,9.3833333333,1125272939.0,106,104,62,,2806623.0,,71,143,154788777.0,0,2,119
1,70997.0,503,4,135.0,51.3583333333,480,6548776.0,112,,12.6277777778,101822007.0,0,431,492,14729250.0,422922.0,4827.0,211,195,1.671472704012357e+20,386,679,385
1,,247,4,480.0,50.447578,632,6550180.0,82,,10.952146,101824471.0,335,599,644,16069039.0,1263900.0,98678.0,701,195,131047158.0,483,593,436
1,6284.0,406,3,,52.5333333333,462,2878100.0,140,3619.0,13.5,,0,409,127,,404554.0,10315.0,22,15,158429128.0,0,28,158
1,6633.0,623,4,57.0,53.55,412,8648413.0,10,5923.0,12.98,,362,442,498,,1739376.0,,34,17,232489091.0,0,546,775
1,3022.0,639,4,0.0,53.75,488,2872567.0,140,2845.0,12.5,85682487.0,261,441,457,,28322.0,,509,16,125624951.0,0,22,548
1,81419.0,85,4,462.0,50.6833333333,109,2944445.0,115,,8.2,101810917.0,0,119,416,6532004.0,215968.0,35767.0,479,195,144352656.0,186,396,673
1,6941.0,217,4,355.0,49.5,419,3220804.0,54,2540.0,11.3666666667,1125385399.0,117,498,104,,62744.0,,361,52,132546869.0,0,520,167
1,9379.0,41,4,119.0,52.1991666667,47,6557415.0,90,239.0,9.4652777778,101807553.0,155,52,46,3252002.0,367045.0,31848.0,226,189,124378001.0,140,80,591
1,3596.0,139,4,25.0,52.75,319,6549506.0,169,,12.1166666667,101909951.0,0,358,375,15090285.0,1284741.0,39524.0,750,195,248771107.0,337,350,426
1,14088.0,179,4,222.0,50.02,436,3220896.0,178,2607.0,10.26,1125325945.0,0,631,112,,62530.0,,297,61,144271349.0,0,526,182
1,6409.0,182,4,39.0,52.6833333333,441,2827478.0,97,11977.0,11.85,1125329599.0,183,672,664,,62725.0,,636,22,123220307.0,0,55,139
1,6306.0,169,4,263.0,51.9105555556,390,3221012.0,77,7768.0,10.4211111111,1125375537.0,336,256,475,,62669.0,,146,192,131999781.0,0,189,16
1,34699.0,163,4,246.0,50.08,369,2955273.0,2,2319.0,9.17,1125363513.0,142,28,94,,62497.0,,45,55,132558659.0,0,494,78
1,34515.0,514,4,417.0,48.7141666667,234,3209428.0,14,14863.0,8.9111111111,101842109.0,255,257,282,8115054.0,722156.0,71120.0,147,195,159576458.0,272,130,194
1,6303.0,774,3,468.0,50.4333333333,760,6547384.0,190,4462.0,12.2666666667,1125302027.0,334,730,659,,62943.0,,671,38,129817862.0,0,636,76
1,7090.0,199,3,848.0,47.75,373,2953323.0,186,2328.0,11.58,1125276475.0,139,59,115,,62472.0,,326,71,151924011.0,0,495,84
1,9135.0,801,4,38.0,52.2166666667,815,6550665.0,182,,13.4497222222,101819581.0,0,786,815,12072477.0,176781.0,15806.0,645,14,,610,656,494
1,,0,3,,,534,,140,,,,0,790,542,,2962483.0,,782,195,,0,350,795
1,,208,4,220.0,51.119412,511,6549935.0,187,,10.504898,1126033879.0,0,470,523,16064047.0,2900111.0,99947.0,719,195,7.928160909260611e+21,406,350,342
1,13878.0,8,4,518.0,48.3280555556,10,6555961.0,188,,9.7205555556,101762983.0,454,11,9,8425002.0,2803631.0,89604.0,678,195,243851888.0,116,73,164
1,,587,4,300.0,50.9708333333,356,6548566.0,62,,12.8625,101823397.0,0,386,407,14522290.0,414484.0,9306.0,754,195,132171148.0,351,676,381
1,5600.0,180,4,70.0,51.6833333333,439,3249089.0,66,3088.0,14.4,1125363815.0,318,659,168,,62683.0,,615,4,234311083.0,0,528,31
1,2018.0,715,4,30.0,54.5163888889,636,2841333.0,194,5904.0,13.6411111111,101817533.0,0,603,649,13073080.0,1437541.0,18540.0,486,20,156164607.0,487,272,527
1,,687,4,363.0,49.9847222222,586,6557046.0,131,,9.5111111111,101813635.0,0,558,606,9677172.0,337281.0,97848.0,502,195,248158602.0,461,257,253
1,2211.0,127,4,471.0,48.6252777778,289,6558022.0,85,15546.0,10.1738888889,101763139.0,0,323,332,8135020.0,2791216.0,,400,139,238956435.0,313,147,656
1,5551.0,146,4,157.0,50.75,367,3247456.0,7,4425.0,7.75,1125375701.0,223,15,618,,62357.0,,42,102,145516131.0,0,179,64
1,12594.0,49,4,36.0,52.2340277778,78,6547560.0,116,,13.6306944444,101841427.0,344,87,138,12061020.0,1352904.0,15741.0,36,5,143759980.0,163,386,277
1,78193.0,509,4,629.0,50.5036111111,672,6548591.0,50,,12.5236111111,101824627.0,417,642,695,14521540.0,418998.0,8304.0,605,36,240516340.0,502,606,360
1,,352,4,365.0,49.0,594,3214105.0,140,,9.67,,8,677,79,,22041.0,,314,127,134349049.0,0,340,74
1,80051.0,312,4,514.0,49.4652777778,765,3274262.0,140,,9.0813888889,101846183.0,0,736,778,8225118.0,403738.0,69429.0,658,195,,575,314,778
1,12011.0,400,4,40.0,52.17217,66,2951528.0,140,15547.0,14.246585,101819679.0,2,74,117,12067036.0,1384849.0,15848.0,583,6,312772970.0,89,380,705
1,38033.0,78,4,508.0,48.8083333333,185,6555581.0,188,4709.0,10.0277777778,101761925.0,0,204,234,8136021.0,2792055.0,73457.0,120,195,,237,119,461
1,,0,3,,50.1333,197,,140,47305.0,8.66667,,0,790,244,,,60320.0,782,195,,0,350,795
1,102006.0,213,4,337.0,51.2333333333,527,2863685.0,95,,9.3166666667,101809981.0,253,487,536,6634018.0,452199.0,34305.0,414,79,139685158.0,419,561,652
1,6215.0,202,4,313.0,49.92,410,3220893.0,131,4098.0,9.75,1125375393.0,82,434,106,,62641.0,,213,57,173712968.0,0,195,149
1,28434.0,73,4,650.0,50.4955555556,168,6550785.0,51,,12.5975,101824653.0,267,186,219,14521170.0,418995.0,8309.0,505,36,129147826.0,225,418,536
1,13872.0,519,4,624.0,48.6225,223,2920896.0,85,12004.0,10.0205555556,101763147.0,14,245,271,8135015.0,2772184.0,89547.0,142,139,133901090.0,261,127,438
1,5546.0,153,3,41.0,53.45,408,8648412.0,87,4242.0,11.55,,357,426,499,,1739381.0,,31,19,187134127.0,0,194,776
1,12422.0,423,4,43.0,52.35,91,6551178.0,182,49606.0,13.4,101819589.0,329,99,149,12072017.0,55770.0,15827.0,738,14,127636083.0,174,438,625
1,5667.0,750,4,110.0,48.9002777778,694,6555636.0,157,,8.1986111111,101761915.0,0,669,716,8216052.0,907221.0,76479.0,309,195,236803105.0,533,620,217
1,3345.0,467,4,234.0,51.0497222222,158,6548997.0,21,,12.0330555556,101823461.0,0,175,211,15084115.0,2404191.0,6722.0,769,195,245906244.0,220,414,414
1,5697.0,228,4,119.0,49.8830555556,570,6554365.0,200,,6.9166666667,101846227.0,425,538,592,7231105.0,1258388.0,54498.0,704,195,241223383.0,449,572,333
1,6242.0,597,4,263.0,48.69,386,2928748.0,53,2406.0,9.32,1125363417.0,130,205,60,,2812851.0,,121,129,150128564.0,0,502,124
1,10625.0,523,4,55.0,53.0069444444,235,6550618.0,144,8160.0,13.1586111111,101818469.0,270,258,283,12065100.0,1310097.0,16775.0,515,195,123296485.0,274,446,729
1,6623.0,411,3,,52.4666666667,716,3336297.0,140,43208.0,13.3833333333,,406,693,132,,158437.0,10777.0,736,15,239231665.0,0,34,154
1,,566,4,212.0,49.4930555556,308,6555564.0,179,,9.8166666667,101839881.0,195,346,364,8128058.0,401807.0,97999.0,180,195,153671198.0,328,153,173
1,80805.0,110,4,150.0,49.8726388889,241,2914801.0,38,,8.8343055556,101810621.0,241,264,287,6432011.0,452394.0,64846.0,423,195,159565346.0,288,453,655
1,13782.0,720,4,435.0,48.6569444444,668,6555403.0,14,4286.0,9.0627777778,101761863.0,0,638,691,8115044.0,856209.0,71101.0,435,195,,497,283,686
1,,297,4,377.0,49.6166666667,744,6558356.0,113,,11.5166666667,101826853.0,0,723,757,9574160.0,966160.0,91235.0,440,52,234626160.0,565,305,759
1,19091.0,517,4,268.0,51.0763888889,219,6550778.0,62,45811.0,12.9041666667,101821855.0,365,241,267,14522190.0,414702.0,9326.0,385,35,233706782.0,258,441,727
1,,51,4,511.0,49.6802777778,80,6558297.0,28,,11.4177777778,101827165.0,412,89,140,9472118.0,1070975.0,91282.0,376,47,239905403.0,165,697,707
1,,92,4,59.0,51.7666666667,580,2850942.0,25,,6.8333333333,101809171.0,0,551,600,5554040.0,162718.0,46348.0,259,195,150165233.0,457,254,569
1,486.0,287,4,38.0,52.4333333333,708,6550943.0,169,,11.8,101819953.0,276,685,728,15090546.0,1284746.0,39517.0,576,22,136189825.0,541,66,612
1,,355,3,,50.6667,745,,140,,7.41667,,444,790,758,,,,627,195,242717547.0,0,630,401
0,,0,3,235.0,50.5,534,2784820.0,140,,6.0,,0,790,25,,1407211.0,,782,195,,0,350,231
1,103563.0,417,4,249.0,49.3494444444,83,2949470.0,93,,7.2594444444,101826719.0,163,92,142,10045111.0,1184820.0,,65,98,138423109.0,168,89,589
1,80887.0,757,4,123.0,49.9077777778,702,2824806.0,124,,9.1566666667,101839935.0,0,678,722,9676160.0,395352.0,63834.0,315,195,138357526.0,538,297,254
1,6936.0,252,4,540.0,48.3755555556,640,6558175.0,140,,9.7327777778,101762987.0,200,608,667,8425108.0,2790242.0,,433,140,151339284.0,489,274,749
1,,107,4,4.0,54.5702777778,228,6548414.0,165,5906.0,13.4688888889,101817529.0,0,251,276,13073030.0,1437954.0,18551.0,654,195,244719859.0,265,36,422
1,,0,3,,,534,,140,,,,0,790,542,,2958062.0,,782,195,,0,350,795
1,8303.0,748,4,44.0,52.381339,690,2829657.0,153,301.0,13.21221,101756029.0,322,664,712,12069604.0,446688.0,14532.0,498,195,145858967.0,529,41,669
1,,26,3,,53.6,534,7909943.0,140,,12.6169444444,,0,790,19,,1424300.0,,782,195,242329426.0,0,350,432
1,6770.0,158,4,499.0,49.9,443,2822099.0,105,5672.0,12.2,1125361909.0,0,699,113,,62575.0,,324,62,152486573.0,0,204,180
1,75376.0,705,4,73.0,52.3194444444,618,6557406.0,79,11819.0,9.6555555556,101807715.0,401,583,627,3241014.0,2012735.0,30952.0,545,195,239130231.0,475,588,602
1,6452.0,695,3,308.0,50.1484027778,609,3220989.0,164,4700.0,8.0732638889,1125375447.0,39,573,352,,62746.0,,269,88,133678665.0,0,582,93
1,6366.0,186,4,80.0,52.08,401,2803461.0,88,2458.0,9.92,1125361857.0,43,331,477,,62742.0,,171,190,312795130.0,0,512,7
1,519.0,389,4,162.0,51.2666666667,51,2953336.0,55,9241.0,9.9666666667,101810035.0,269,56,49,6636001.0,549414.0,37242.0,305,78,244904254.0,144,373,702
1,6553.0,10,4,236.0,51.0,366,2957763.0,3,4211.0,12.4166666667,1125362661.0,393,14,740,,62492.0,,706,40,238135298.0,0,493,63
1,90685.0,322,4,672.0,47.8194444444,805,2806923.0,163,13687.0,9.7938888889,101765315.0,447,776,808,8436085.0,2806788.0,88364.0,356,142,242991881.0,604,651,218
1,73206.0,620,4,55.0,51.9330555556,517,6547569.0,116,,14.0997222222,101821199.0,0,476,528,12061352.0,1388875.0,15913.0,460,195,236847029.0,410,350,281
1,,422,4,448.0,50.4,89,6558998.0,135,42027.0,10.0166666667,101812305.0,382,97,147,9673117.0,387391.0,97653.0,489,59,236866745.0,172,699,709
1,57349.0,700,4,79.0,52.2270277778,614,6551099.0,119,,14.1761666667,101863123.0,387,579,623,12067426.0,1384840.0,15848.0,743,195,237492479.0,470,584,318
1,13063.0,160,4,257.0,50.95,350,6548707.0,152,48326.0,13.7666666667,101823359.0,390,380,401,14628220.0,455482.0,1731.0,578,195,238099008.0,355,488,465
1,9839.0,321,4,245.0,49.6125,804,3274963.0,179,,9.8383333333,101813095.0,501,775,807,8128137.0,319195.0,97957.0,508,195,248166817.0,603,328,532
1,,0,4,25.0,54.6725,575,2851613.0,193,16852.0,13.4163888889,101908907.0,0,546,596,13073071.0,1437948.0,18556.0,525,195,248185964.0,454,350,420
1,5872.0,579,4,648.0,48.7,379,2940384.0,36,4573.0,8.74,1125362581.0,251,139,59,,62601.0,,91,119,312835859.0,0,499,113
1,378.0,717,4,111.0,51.4,642,6550844.0,181,464.0,12.2166666667,101756019.0,0,610,669,14730270.0,444738.0,4435.0,607,29,150252064.0,82,686,633
1,13979.0,255,4,355.0,49.5591666667,647,6558661.0,113,4236.0,11.3430555556,101826823.0,144,615,673,9574155.0,365117.0,91220.0,286,195,167905267.0,493,277,174
1,65.0,634,0,97.0,49.4877777778,484,2873891.0,121,170.0,8.4661111111,101748549.0,0,436,73,8222000.0,62691.0,68159.0,214,123,3.003150085875315e+21,20,545,787
1,1218.0,786,4,31.0,52.3780555556,781,6550645.0,153,302.0,12.935,101817323.0,0,753,792,12069656.0,531654.0,14542.0,345,13,,590,323,597
1,1472.0,445,4,89.0,51.9458333333,132,6557580.0,35,386.0,7.1675,101809039.0,0,144,190,5558012.0,157769.0,48653.0,94,165,124349382.0,35,105,469
1,80833.0,218,4,214.0,49.8333333333,540,2859380.0,38,11443.0,8.75,101813399.0,228,500,569,6432016.0,452412.0,64372.0,242,94,235872757.0,60,564,647
