ViafId,GeoNamesId,CommonsCategory,OpenStreetMapRelationId,ArchInformLocationId,WhosOnFirstId,AssociatedPeopleCategory,MusicBrainzAreaId,NationalLibraryOfIsraelJ9uId,OfficialWebsite,CountryName,StoreNorskeLeksikonId,BirthsCategory,MainCategory,FreebaseId,LibraryOfCongressAuthorityId,CoatOfArmsImage,INaturalistPlaceId
147762058.0,5303754.0,240,1832201.0,12189.0,102087421.0,195,102,9.870075668204051e+17,358,61,174,134,238,399,285,236,1861.0
133849553.0,2698726.0,204,935626.0,,,167,299,9.870075311622052e+17,101,54,134,314,205,436,373,206,44856.0
140653681.0,2862926.0,233,62771.0,2865.0,85682555.0,188,66,9.870075644392051e+17,369,19,173,130,229,227,298,84,13378.0
144415127.0,2715951.0,112,935569.0,,,95,390,9.870075402028051e+17,71,54,73,314,114,154,381,157,44965.0
189116956.0,2921044.0,133,51477.0,2979.0,85633111.0,111,200,9.870075597787052e+17,297,19,286,75,134,174,210,73,7207.0
132307492.0,2972315.0,416,35738.0,605.0,101750691.0,326,121,9.870075503478052e+17,416,18,281,241,410,319,133,19,
315126489.0,830708.0,119,38092.0,16166.0,85683073.0,305,404,9.870075342876051e+17,184,17,67,66,385,150,403,328,49282.0
151284267.0,4094163.0,419,110972.0,39830.0,85914551.0,328,27,9.870075621719052e+17,176,61,174,314,413,432,283,236,
317087432.0,830699.0,387,2067231.0,16163.0,85683103.0,301,210,,212,17,269,221,379,158,0,160,30120.0
151255387.0,4361885.0,242,162112.0,2843.0,85688501.0,197,46,9.870075596698052e+17,360,61,157,135,240,229,59,86,39.0
155672775.0,659025.0,148,1216480.0,,907198817.0,121,167,,220,17,91,314,149,188,0,175,
127786184.0,5913490.0,56,3227127.0,5159.0,890458845.0,63,392,9.870075595302052e+17,206,10,40,33,55,106,65,236,132936.0
247369290.0,831040.0,319,1703362.0,16160.0,85683091.0,253,350,,127,17,209,180,319,187,0,269,
146565993.0,3183560.0,1,53937.0,2680.0,,21,94,9.870075549513052e+17,144,25,0,295,1,393,54,274,10867.0
146785329.0,5128638.0,261,61320.0,2862.0,85688543.0,210,174,9.870075597774052e+17,375,61,174,145,259,239,211,91,48.0
159956924.0,6453316.0,418,407754.0,,1159297187.0,327,214,9.870075526354052e+17,417,36,282,314,412,43,36,316,40413.0
133320235.0,,370,11205889.0,,,414,241,,0,18,239,86,361,238,0,236,
237441305.0,317109.0,95,223169.0,48276.0,890464497.0,83,241,,63,57,57,56,94,178,0,236,
150041089.0,5946768.0,106,2564500.0,7968.0,890458485.0,90,2,9.870075525312051e+17,211,10,66,314,108,417,32,236,
242578682.0,3333165.0,219,162353.0,49325.0,1360698995.0,414,241,,352,60,174,314,72,472,0,236,30366.0
134334037.0,690791.0,422,60199.0,3055.0,85633805.0,413,221,9.870075481625052e+17,249,58,288,243,418,285,240,213,8860.0
261467287.0,2643743.0,229,65606.0,766.0,101750367.0,184,372,9.870075526519052e+17,229,60,149,127,225,224,29,236,
136660149.0,6542154.0,407,40452.0,877.0,101752543.0,318,408,9.870075642094052e+17,58,25,274,235,401,349,174,313,
124385629.0,830664.0,185,1997164.0,16165.0,85683137.0,153,325,9.870075671819052e+17,95,17,118,105,186,162,329,191,30116.0
158824135.0,2759793.0,6,47811.0,,,414,241,,263,33,174,314,137,218,0,336,17309.0
139623547.0,650861.0,200,2472594.0,513.0,907198969.0,164,129,9.870075576164051e+17,343,17,130,113,202,134,340,203,
132517031.0,473249.0,443,,7783.0,102016515.0,349,42,9.870075596439052e+17,191,42,304,258,440,81,167,114,42661.0
144415127.0,2715951.0,112,935569.0,,,95,390,9.870075402028051e+17,71,54,73,314,114,154,381,157,44965.0
1.2331661722640908e+21,470541.0,445,1162550.0,,890486759.0,351,241,9.870074871807052e+17,187,42,174,314,442,157,400,52,42422.0
144244163.0,2664415.0,447,52825.0,49184.0,85688465.0,353,298,9.870075502135052e+17,23,54,307,261,444,469,190,332,13237.0
235897079.0,2755250.0,139,409862.0,45198.0,,414,242,,8,33,174,314,141,472,0,169,17171.0
235897079.0,2755250.0,139,409862.0,45198.0,,414,242,,8,33,174,314,141,472,0,169,17171.0
126683232.0,4432670.0,207,1833631.0,19697.0,102083165.0,170,323,9.870075620257052e+17,103,61,174,117,208,414,284,236,641.0
312793885.0,3247450.0,35,62508.0,384.0,101748595.0,47,282,9.870075618237052e+17,279,19,24,298,35,19,79,129,98425.0
151257350.0,4888671.0,83,122576.0,2369.0,102084317.0,75,327,9.870075620893052e+17,59,61,174,47,81,419,95,286,1859.0
135126675.0,3333126.0,38,148780.0,49349.0,85683975.0,414,78,9.870074964968051e+17,32,60,174,314,30,117,3,236,30320.0
128747843.0,5809844.0,369,237385.0,2022.0,101730401.0,288,18,9.870075595173052e+17,402,61,238,209,360,336,73,292,
237828069.0,6453341.0,470,406858.0,,1159297219.0,392,331,9.870075549461052e+17,202,36,326,291,467,453,152,360,40161.0
148983267.0,2938912.0,331,286590.0,,,414,241,9.870075647448051e+17,151,19,174,314,92,65,333,236,
143678804.0,830709.0,430,37355.0,16162.0,85683067.0,336,223,,182,17,189,247,426,176,0,324,30121.0
124385629.0,830664.0,185,1997164.0,16165.0,85683137.0,153,325,9.870075671819052e+17,95,17,118,105,186,162,329,191,30116.0
236938737.0,5596475.0,164,121455.0,29974.0,85937963.0,414,135,9.870075597713052e+17,326,61,174,314,165,439,216,236,
150138597.0,2720382.0,37,307850.0,,,48,385,9.870075622518052e+17,34,54,174,314,37,449,325,24,44830.0
143001036.0,51537.0,381,192799.0,6154.0,85632379.0,410,319,9.870075620875052e+17,406,48,251,218,373,269,96,110,7218.0
315126489.0,830708.0,119,38092.0,16166.0,85683073.0,305,404,9.870075342876051e+17,184,17,67,66,385,150,403,328,49282.0
151281956.0,2955470.0,330,73340.0,,,414,241,,273,19,174,314,10,52,0,93,
130173869.0,830686.0,271,1999428.0,16156.0,85683133.0,219,336,9.870075478125052e+17,131,17,180,151,269,148,0,256,30112.0
125475793.0,5551752.0,9,162018.0,2690.0,85688719.0,29,290,9.870075595313052e+17,204,61,7,5,9,446,61,236,40.0
131931746.0,3164526.0,316,44107.0,2654.0,85685281.0,384,276,9.870075502217052e+17,256,25,174,314,316,212,0,268,33208.0
138381336.0,1248991.0,81,16132.0,5148.0,421201495.0,73,344,9.870075528717052e+17,50,53,47,45,79,352,250,236,35993.0
154758959.0,2953481.0,19,62611.0,2695.0,85682567.0,34,117,9.870075502952051e+17,266,19,12,9,20,374,131,167,12870.0
127405508.0,4956184.0,463,1844209.0,4782.0,85950375.0,366,226,9.870075619290052e+17,436,61,174,270,460,423,168,236,
159457932.0,656688.0,168,2259189.0,502.0,101814019.0,138,236,9.870075505745052e+17,329,17,104,94,169,78,275,182,
137203532.0,654901.0,187,,507.0,907199455.0,155,220,9.870075480560051e+17,337,17,117,107,188,131,184,193,
137390474.0,7290657.0,78,1875341.0,,,414,241,,435,60,174,314,75,472,387,53,
152454871.0,2649469.0,118,1905841.0,6089.0,85684569.0,20,377,9.870075319625052e+17,305,60,74,65,120,395,273,55,30465.0
139542019.0,648901.0,216,2273016.0,48331.0,907198887.0,175,176,9.870075620870052e+17,228,17,302,121,213,87,98,212,
150100372.0,648091.0,223,2521761.0,,907199605.0,178,407,9.870075620527052e+17,355,17,145,314,219,183,221,215,
144875967.0,6541998.0,34,43172.0,896.0,101752665.0,46,382,9.870075548084051e+17,291,25,23,297,34,296,44,23,
123146325.0,602912.0,376,935576.0,,,294,257,9.870075676190052e+17,159,54,246,314,368,470,359,299,45022.0
144415127.0,2715951.0,112,935569.0,,,95,390,9.870075402028051e+17,71,54,73,314,114,154,381,157,44965.0
123286941.0,660080.0,114,,498.0,101816179.0,97,305,9.870075651115052e+17,303,17,174,314,116,129,0,163,
154769497.0,2666218.0,428,54220.0,2281.0,85688439.0,334,198,9.870075550650052e+17,40,54,293,245,424,431,199,320,12026.0
157272475.0,606530.0,33,935421.0,,,45,241,9.870075311154052e+17,33,54,22,314,33,459,384,22,44900.0
152798855.0,8334583.0,75,,,,414,241,,289,49,174,314,71,310,394,236,52355.0
238440038.0,3041733.0,241,2297665.0,48345.0,85667871.0,196,5,9.870075669889052e+17,359,17,156,314,239,101,287,226,10384.0
6.145602330301361e+18,830682.0,390,1702263.0,16167.0,85683113.0,303,111,9.870075582193052e+17,215,17,270,223,382,161,402,161,30127.0
316735212.0,6544101.0,220,3765619.0,16180.0,,414,241,,201,52,174,314,216,206,0,236,
131527252.0,828989.0,459,,9550.0,,414,241,9.870075357276051e+17,0,17,174,314,456,71,0,225,7021.0
123140040.0,637293.0,365,2673137.0,45216.0,907198867.0,285,266,9.870075549561052e+17,399,17,190,205,356,331,48,281,
135958350.0,2623032.0,97,50046.0,2978.0,85633121.0,11,110,9.870075548070052e+17,65,27,54,58,96,391,46,234,8051.0
227690782.0,2637487.0,391,127864.0,7814.0,101750311.0,304,81,9.870075643400051e+17,164,60,254,224,383,365,113,236,
159459056.0,2673722.0,397,54391.0,2922.0,85688429.0,310,146,9.870075551801052e+17,22,54,260,228,390,445,278,307,9357.0
133707468.0,644188.0,280,2521593.0,,,225,115,9.870075505380051e+17,374,17,187,314,278,197,290,242,
