Viaf_Id,Gnd_Id,Official_Website,Freebase_Id,Library_Of_Congress_Authority_Id,Latitude,Longitude,Commons_Category,World_Cat_Identities_Id_Superseded,Id_Ref_Id,Main_Category,National_Library_Of_Israel_J9u_Id,Nl_Cr_Aut_Id,Quora_Topic_Id
138435940.0,1113,293,153,988,51.2834,-0.8456,398,516,541,370,9.870075553589052e+17,0,606
139601958.0,870,395,44,942,52.6835,-1.82653,666,0,541,629,9.870075599502052e+17,0,476
235459171.0,127,118,769,0,52.8675,9.6966666667,81,660,541,78,,0,606
312793147.0,246,758,827,103,56.9475,24.1069444444,1011,0,541,946,9.870075526348051e+17,192,721
158306200.0,1113,0,543,854,56.1972222222,-3.1730555556,437,443,541,408,9.870075552511052e+17,0,310
132469692.0,494,204,1344,304,44.2333333333,-76.5,603,0,454,570,9.870075503357052e+17,709,429
181231316.0,1113,0,672,1201,53.1,-1.25,606,614,541,573,,0,433
125041233.0,1057,593,312,977,53.338719,15.04475,1140,0,541,1067,9.870075597992051e+17,44,606
151298533.0,1113,1036,141,845,48.3822,-89.2461,1205,441,541,1132,9.870075527940051e+17,0,606
134891913.0,924,0,1129,804,15.3333333333,38.9166666667,65,425,342,1293,9.870075551420051e+17,0,48
150062687.0,591,933,235,37,60.9803806,25.654988,645,8,303,609,9.870075548387052e+17,424,463
139185995.0,1028,0,1159,796,12.0444444444,-61.7416666667,1130,420,541,1060,9.870075528305052e+17,0,810
151960041.0,854,164,234,797,-16.9255555556,145.7752777778,219,421,541,208,9.870075528287052e+17,704,156
140713831.0,342,951,881,157,35.6894444444,139.6916666667,1219,198,219,1144,9.870075596350052e+17,0,870
139552537.0,855,1052,691,443,48.7533333333,2.2966666667,48,0,136,47,9.870075502088051e+17,0,606
146572630.0,68,812,484,351,47.7975,3.5669444444,75,0,39,73,9.870075550904051e+17,0,56
167513303.0,385,180,613,463,45.5663888889,5.9208333333,251,0,2,234,9.870075526046052e+17,478,177
233857739.0,1113,989,354,0,46.6383333333,27.7291666667,1267,0,541,1189,,3,905
154881831.0,979,401,423,0,53.727,-7.7998,682,0,541,642,9.870075625244051e+17,0,606
150675140.0,96,836,516,105,50.8466666667,4.3516666667,198,42,1,257,9.870075526328051e+17,115,606
170271948.0,605,481,1338,47,45.2644444444,19.8316666667,869,12,242,812,9.870075570450052e+17,342,612
126662958.0,520,705,1148,381,10.6666666667,-61.5166666667,956,194,541,895,9.870075595044051e+17,0,673
242100229.0,372,157,1068,258,-4.2694444444,15.2711111111,181,0,541,172,9.870075480902052e+17,0,129
251133013.0,601,195,1180,392,34.6901666667,135.1954444444,612,202,108,579,9.870075619312051e+17,147,440
237549265.0,662,0,18,0,55.4708333333,8.4513888889,382,664,541,356,,710,266
155815338.0,318,941,984,55,46.0513888889,14.5061111111,679,16,323,640,9.870075573865052e+17,257,486
138220682.0,576,568,1223,235,37.56,126.99,1089,114,535,1024,9.870075642311052e+17,267,779
166238675.0,812,100,1161,327,14.1057138889,-87.2040083333,1191,164,384,1118,9.870075526171052e+17,0,855
131280462.0,65,854,1278,109,37.9841666667,23.7280555556,68,0,82,66,9.870075548157052e+17,103,51
150083605.0,883,502,1143,202,5.8666666667000005,-55.1666666667,913,94,110,855,9.870075617935052e+17,0,643
128993813.0,522,0,1145,287,-20.1619444444,57.4988888889,952,146,541,891,9.870075503499052e+17,0,669
125482894.0,70,690,136,376,33.3152777778,44.3661111111,86,0,131,83,9.870075572332051e+17,372,61
130248373.0,885,207,457,999,-18.9727777778,32.6694444444,806,0,541,757,9.870075599075052e+17,0,566
122695754.0,198,732,86,194,14.5958333333,120.9772222222,728,0,13,687,9.870075618006052e+17,289,520
143176841.0,1113,0,885,1089,16.43,80.99,461,0,541,1293,9.870075650826052e+17,0,323
138220682.0,576,568,1223,235,37.56,126.99,1089,114,535,1024,9.870075642311052e+17,267,779
122530980.0,80,822,46,156,52.5166666667,13.3833333333,140,72,266,131,9.870075595303052e+17,110,99
128463948.0,666,839,119,1118,49.25,-122.949167,210,579,541,200,9.870075624969052e+17,0,151
150217971.0,1113,0,283,1129,53.14,-1.55,744,0,541,702,9.870075651778052e+17,0,606
125049807.0,935,89,360,22,52.9900916667,16.9121861111,268,0,541,251,9.870074871322052e+17,0,606
158415456.0,820,497,364,1146,52.1166666667,21.2666666667,898,0,287,842,9.870075677313052e+17,556,606
131280462.0,65,854,1278,109,37.9841666667,23.7280555556,68,0,82,66,9.870075548157052e+17,103,51
150028026.0,170,727,521,584,50.45,30.5236111111,634,0,87,599,9.870074048844051e+17,152,454
155624247.0,378,0,1330,198,36.7763888889,3.0586111111,28,0,120,28,9.870075617955052e+17,230,24
158275772.0,223,480,1306,475,52.6286111111,1.2927777778,867,0,541,810,9.870075550717052e+17,602,610
136068981.0,1113,559,587,833,-34.5666666667,-58.5333333333,862,436,541,995,9.870075644068051e+17,0,606
239467307.0,426,746,318,0,7.3963888889,3.9166666667,523,666,541,490,9.870075620860051e+17,0,365
125033948.0,1113,0,505,778,-33.9233333333,151.0344444,99,0,541,1293,9.870075668116051e+17,0,606
6.914670829360084e+19,582,338,469,167,21.3046944444,-157.8571944444,509,0,191,477,9.870075595229052e+17,139,356
123791303.0,357,801,1167,291,38.9786111111,-76.4919444444,45,148,503,44,9.870075503470052e+17,576,37
155870729.0,295,1067,1096,120,48.2083333333,16.3725,1278,0,53,1199,9.870075548061052e+17,218,911
238471862.0,732,0,15,936,51.8781,0.5495,177,492,541,168,9.870075529517052e+17,0,125
132540216.0,839,0,142,738,51.6202777778,0.305,184,393,541,175,9.870075527395052e+17,0,132
149552640.0,387,190,238,183,39.1,-84.5125,272,86,251,255,9.870075618059052e+17,83,191
144259793.0,882,595,1126,704,6.8058333333,-58.1508333333,426,0,539,397,9.870075597700051e+17,0,302
150371535.0,160,0,679,424,34.5327777778,69.1658333333,559,218,541,526,9.870075480573052e+17,315,395
146514002.0,245,757,831,410,64.1475,-21.935,1005,0,161,942,9.870075643252051e+17,191,715
149092554.0,937,779,370,1180,49.7333333333,21.4666666667,544,0,541,512,9.870075333492051e+17,374,382
124324283.0,892,49,1134,303,0.3901,9.4544,665,151,269,628,9.870075502275052e+17,78,475
140706459.0,49,689,1128,203,5.5333333333,-0.2166666667,11,95,152,11,9.870075617925052e+17,455,10
159404628.0,336,1006,840,467,43.8563888889,18.4130555556,1077,0,385,1012,9.870075527872051e+17,197,772
130803377.0,159,919,1179,307,-26.2043611111,28.0416388889,554,153,118,521,9.870075503280051e+17,382,391
233880416.0,984,0,11,1107,50.8424384,0.4675723,144,575,541,134,9.870075674657052e+17,0,58
155815338.0,318,941,984,55,46.0513888889,14.5061111111,679,16,323,640,9.870075573865052e+17,257,486
126662958.0,520,705,1148,381,10.6666666667,-61.5166666667,956,194,541,895,9.870075595044051e+17,0,673
133688771.0,685,0,1101,446,8.4875,76.9525,1203,0,541,1130,9.870075502007052e+17,0,862
145384455.0,516,1055,583,59,49.0508333333,2.1008333333,945,0,253,885,9.870075573798052e+17,0,665
153512161.0,175,932,1055,896,49.2803765,9.6901512,636,466,387,601,9.870075530850052e+17,256,455
138220682.0,576,568,1223,235,37.56,126.99,1089,114,535,1024,9.870075642311052e+17,267,779
150371535.0,160,0,679,424,34.5327777778,69.1658333333,559,218,541,526,9.870075480573052e+17,315,395
127845974.0,686,351,1047,546,33.6988888889,73.0369444444,533,0,311,500,9.870075668674052e+17,450,372
144268630.0,1113,0,943,789,52.3152777778,25.6144444444,793,0,541,748,9.870075505091052e+17,72,606
138356270.0,171,372,1009,85,-4.3219444444,15.3119444444,605,32,107,572,9.870075478180051e+17,567,432
127863200.0,1113,0,1359,781,47.1530555556,-110.2191666667,1138,0,541,1293,9.870075342473052e+17,0,606
263074333.0,501,419,1357,612,42.9908333333,-71.4636111111,727,330,541,686,9.870075572047052e+17,494,518
170356636.0,136,897,389,946,47.0330555556,9.0663888889,435,0,541,406,9.870075623867052e+17,45,606
134850266.0,58,800,1245,90,39.93576,32.83869,43,35,142,42,9.870075525420051e+17,280,35
287467225.0,1113,0,503,0,-32.7166666667,25.5833333333,1117,677,541,1293,,0,606
137588063.0,231,239,1041,145,45.4063888889,11.8777777778,905,0,68,848,9.870075547985052e+17,179,637
152449191.0,117,265,1118,560,-6.1835,35.746,339,298,308,317,9.870075480353052e+17,0,242
239181669.0,905,186,1369,0,35.0666666667,-78.9175,395,0,541,368,,0,277
154840274.0,974,1021,319,1018,49.1858333333,-2.11,1043,0,341,977,9.870075598925052e+17,595,811
167355723.0,730,1037,890,853,41.3288888889,19.8177777778,1211,0,324,1137,9.870075552523052e+17,493,866
124448408.0,12,1068,1297,1106,52.0938888889,1.32,1332,0,534,1248,9.870075674706052e+17,0,606
152489582.0,929,0,506,0,6.5833333333,3.3333333333,524,0,541,491,9.870075575178052e+17,0,366
155937246.0,476,924,1124,448,0.3136111111,32.5811111111,565,233,286,532,9.870075501983052e+17,49,400
153426020.0,583,553,1078,185,29.425,-98.4938888889,1054,89,340,987,9.870075618083052e+17,379,752
158212776.0,55,691,1248,92,52.3727777778,4.8936111111,39,36,541,38,9.870075525398052e+17,102,32
246356399.0,1111,0,588,0,49.4688888889,4.1183333333,62,0,541,61,,0,606
146651173.0,1113,0,722,1024,-13.6386111111,32.6452777778,266,0,541,249,9.870075623255052e+17,0,606
131353567.0,702,34,8,551,43.3125,45.6986111111,455,290,541,425,9.870075667452051e+17,354,319
164359437.0,654,0,1302,1058,58.9811111111,-2.96,609,0,541,576,9.870075673737052e+17,507,436
154757544.0,106,848,60,219,46.85212,9.52965,271,109,117,254,9.870075642403052e+17,552,190
153648316.0,1113,0,596,0,-38.22,175.872,1218,0,541,1143,9.870075647882052e+17,0,869
134906191.0,1047,739,1202,0,49.7941666667,23.1525,792,0,541,747,,31,606
136057444.0,697,879,1208,728,24.4511111111,54.3969444444,9,0,275,9,9.870075666919052e+17,582,8
129609346.0,277,610,164,421,50.6333333333,13.8166666667,1197,0,541,1124,9.870075480636051e+17,211,859
134938216.0,956,289,390,1021,31.418,73.079,388,0,541,362,9.870075624836051e+17,0,271
167355723.0,730,1037,890,853,41.3288888889,19.8177777778,1211,0,324,1137,9.870075552523052e+17,493,866
153607024.0,958,598,67,505,53.0,-2.1833333333,1148,0,435,1076,9.870075573271052e+17,422,606
138406307.0,1113,189,1377,860,39.4458,-83.8292,1321,449,541,1293,9.870075575311052e+17,0,938
140769816.0,1113,0,376,954,22.2783333333,114.1744444444,1276,0,541,1293,9.870075646456051e+17,0,606
160862945.0,242,993,586,785,48.8572222222,8.2030555556,991,414,541,928,9.870075341235052e+17,188,702
145471856.0,971,106,687,966,54.7173,-6.2055,49,504,541,48,9.870075577762052e+17,81,606
141885458.0,633,755,196,348,42.6666666667,21.1666666667,971,176,405,909,9.870075525161052e+17,324,686
145502572.0,47,0,1,1055,7.15,3.35,4,0,541,4,9.870075625841052e+17,0,4
133699392.0,300,1075,782,624,47.28836,7.94754,1365,337,541,1279,9.870075621839052e+17,549,967
3.1611535324610487e+21,683,866,1010,1004,40.6333333333,15.8,963,0,541,902,9.870075623436051e+17,57,678
244617556.0,646,670,1254,506,34.2611111111,108.9422222222,1343,264,541,1259,9.870075573245052e+17,713,950
139010983.0,692,452,99,318,-29.6009,30.3796,928,0,386,869,9.870075526318052e+17,0,652
150097352.0,718,374,398,485,6.7,-1.625,628,0,299,594,9.870075550609052e+17,628,448
242100229.0,372,157,1068,258,-4.2694444444,15.2711111111,181,0,541,172,9.870075480902052e+17,0,129
128738158.0,933,1008,1157,1161,41.862402,2.66536,1072,0,513,1007,9.870075310786052e+17,0,606
147299333.0,447,168,754,338,26.225,50.5775,724,171,415,683,9.870075525240051e+17,581,516
239650644.0,1113,38,618,1227,47.4477777778,6.5861111111,638,616,541,603,9.870112464313052e+17,0,606
133719040.0,1113,725,950,837,48.1813888889,23.2977777778,593,0,347,560,9.870075669506052e+17,446,606
154153242.0,173,0,615,0,54.7114722222,20.5093055556,635,651,541,600,,0,606
153616567.0,272,0,192,676,54.9,-1.3802777778,1159,0,541,1087,9.870075505786052e+17,719,829
159404628.0,336,1006,840,467,43.8563888889,18.4130555556,1077,0,385,1012,9.870075527872051e+17,197,772
138220682.0,576,568,1223,235,37.56,126.99,1089,114,535,1024,9.870075642311052e+17,267,779
3.0681561332094583e+21,723,200,571,745,32.295,-64.7830555556,476,0,529,444,9.870075551560051e+17,0,334
125504622.0,466,622,894,727,32.87519,13.18746,1236,387,171,1160,9.870075666977052e+17,607,885
261467287.0,323,731,710,99,51.5072222222,-0.1275,680,39,202,641,9.870075526519052e+17,159,487
235925011.0,402,288,549,649,49.0233333333,1.1525,1374,0,204,1288,9.870075667123052e+17,0,270
125532474.0,801,0,567,0,-40.9666666667,175.65,740,0,541,699,9.870075530617052e+17,0,606
137836473.0,331,984,939,58,49.7413888889,13.3825,939,19,541,879,9.870075573801052e+17,185,660
154757441.0,382,1057,233,216,51.4816666667,-3.1791666667,232,0,229,219,9.870075643542052e+17,0,166
150123577.0,82,824,729,831,51.8,11.7333333333,142,0,541,133,9.870075644191052e+17,499,606
153554884.0,436,721,1122,688,21.0245,105.84117,481,0,83,448,9.870075527567052e+17,321,337
261467287.0,323,731,710,99,51.5072222222,-0.1275,680,39,202,641,9.870075526519052e+17,159,487
159503411.0,900,671,914,980,6.8161111111,-5.2741666667,1344,0,536,1260,9.870075622160051e+17,0,951
160255975.0,142,903,1030,218,47.0708333333,15.4386111111,448,0,541,419,9.870075643511052e+17,93,316
126028111.0,105,702,98,87,41.85003,-87.65005,263,33,99,246,9.870075503572051e+17,121,186
122641741.0,316,0,208,795,41.0125,28.98,297,0,79,277,9.870075548268051e+17,0,209
146514002.0,245,757,831,410,64.1475,-21.935,1005,0,161,942,9.870075643252051e+17,191,715
146716854.0,802,516,120,1145,31.2625,32.3061111111,954,0,515,893,9.870075651082052e+17,0,671
2.214464822622637e+19,31,459,660,590,-31.3922222222,-58.0169444444,296,0,541,276,9.870075528762052e+17,0,208
151996116.0,114,710,883,151,52.08,4.31,1200,68,150,1127,9.870075596601052e+17,249,300
153610627.0,798,27,589,556,25.5744444444,91.8788888889,1095,0,541,1030,9.870075667233052e+17,0,785
243551058.0,728,387,173,0,36.06171,103.83177,650,672,541,614,,717,465
125715126.0,161,0,265,190,30.0444444444,31.2358333333,220,90,289,209,9.870075618033052e+17,153,157
124476035.0,38,0,1276,1148,53.0309,-7.3008,958,0,541,897,9.870075676156051e+17,0,668
137348695.0,727,678,286,1154,49.2330555556,17.6669444444,1363,0,541,1277,9.870075309579052e+17,100,965
123162587.0,1007,830,45,884,43.6833333333,-79.7666666667,178,461,485,169,9.870075670733052e+17,0,126
145400098.0,99,512,926,116,44.4133611111,26.0977777778,202,0,34,192,9.870075548069052e+17,118,145
157134316.0,604,282,1281,840,51.7004,0.1087,376,437,541,351,9.870075528026052e+17,0,606
159503411.0,900,671,914,980,6.8161111111,-5.2741666667,1344,0,536,1260,9.870075622160051e+17,0,951
124377669.0,680,524,346,0,44.8666666667,24.8833333333,932,487,248,873,9.870075669158052e+17,413,654
150696197.0,270,1023,929,254,48.5733333333,7.7522222222,1151,126,48,1079,9.870075525937052e+17,224,820
160050945.0,189,1048,1136,56,49.6105555556,6.1327777778,698,655,94,658,9.870075573822052e+17,559,500
249011574.0,539,966,1074,305,41.3083333333,-72.925,846,152,541,793,9.870075503342052e+17,292,595
155815338.0,318,941,984,55,46.0513888889,14.5061111111,679,16,323,640,9.870075573865052e+17,257,486
144278549.0,741,39,467,870,6.9666666667,80.7666666667,872,0,541,815,9.870075596933052e+17,0,616
144873293.0,594,403,1085,130,38.2561111111,-85.7513888889,685,55,373,645,9.870075549541052e+17,739,488
134894293.0,803,797,321,827,48.4297222222,0.0919444444,26,0,203,26,9.870075644313052e+17,668,606
143062447.0,698,891,288,406,45.6997222222,27.1797222222,399,211,480,371,9.870075642235052e+17,583,279
125585903.0,1042,0,882,1067,27.1333333333,81.9333333333,862,0,541,412,9.870075624243052e+17,0,606
152467358.0,462,0,211,799,35.7766666667,-5.8038888889,1185,423,77,1112,9.870075594975052e+17,389,849
129224713.0,149,384,1034,189,23.1366666667,-82.3588888889,486,0,103,454,9.870075618039052e+17,251,457
139487820.0,721,33,842,604,59.95,30.3166666667,1046,325,270,980,9.870075549687052e+17,97,748
128453522.0,1109,0,290,1104,51.8062,-0.1932,1307,0,541,1225,9.870075674743052e+17,0,929
136057444.0,697,879,1208,728,24.4511111111,54.3969444444,9,0,275,9,9.870075666919052e+17,582,8
237298336.0,81,823,1036,223,46.94798,7.44743,141,0,97,132,9.870075310769052e+17,111,100
170087304.0,446,0,713,314,-8.8383333333,13.2344444444,689,158,156,649,9.870075526359052e+17,538,491
132529473.0,212,956,101,0,47.7486111111,7.3391666667,799,309,59,752,9.870075505428051e+17,444,559
126781145.0,1113,0,227,1109,53.41,-2.843,520,0,541,487,9.870075674618052e+17,0,362
2.41446481905061e+19,909,0,676,0,-6.1666666667,39.2,1356,668,400,1270,,295,606
150131500.0,235,982,667,886,50.495,12.1383333333,935,462,541,875,9.870075669344051e+17,184,657
124192419.0,1113,0,269,665,54.57,-1.32,1147,358,541,1075,9.870075318080051e+17,60,606
146573830.0,112,252,462,359,33.5130555556,36.2919444444,315,182,541,293,9.870075573631052e+17,522,221
135523326.0,562,0,281,275,3.8577777778,11.5180555556,1346,136,114,1262,9.870075478011052e+17,482,953
257507796.0,260,197,1197,399,43.0619444444,141.3544444444,1076,205,395,1011,9.870075620786052e+17,426,771
152476849.0,130,301,561,878,50.2026805556,9.19055,423,458,541,394,9.870075622800051e+17,644,606
312739635.0,292,709,1326,114,38.895,-77.0366666667,1298,48,490,1218,9.870075548080051e+17,219,924
140769816.0,1113,0,376,954,22.2783333333,114.1744444444,1276,0,541,1293,9.870075646456051e+17,0,606
158383157.0,878,0,595,0,22.2969083333,70.7983638889,984,563,541,923,,0,697
129224713.0,149,384,1034,189,23.1366666667,-82.3588888889,486,0,103,454,9.870075618039052e+17,251,457
144681774.0,440,926,848,1249,49.1383333333,20.4291666667,586,629,541,553,9.870075379932051e+17,145,606
168925906.0,210,738,1239,341,43.6109194444,3.8772305556,786,173,18,741,9.870075525252051e+17,378,555
126239135.0,1113,0,734,893,-27.9830555556,26.7208333333,1304,0,541,1293,9.870075526930052e+17,0,606
157117060.0,1113,0,957,668,32.2916666667,72.35,862,0,541,1293,9.870075505303052e+17,0,422
264835402.0,215,0,771,102,-1.2863888889,36.8172222222,818,0,541,768,9.870075526448051e+17,463,572
157329306.0,284,778,1222,852,47.921357,106.905515,1253,652,295,1176,9.870075551300051e+17,430,896
150076018.0,122,713,487,184,55.9533333333,-3.1891666667,366,87,541,342,9.870075618138052e+17,129,259
147684646.0,174,726,177,171,55.6761111111,12.5688888889,300,78,541,280,9.870075596504051e+17,148,211
153966503.0,1113,0,655,1216,1.3333333333,172.9666666667,1120,0,541,1050,,0,805
139170218.0,101,300,1091,302,10.5,-66.9333333333,231,615,182,218,9.870075503376051e+17,119,165
154838490.0,954,121,1280,1013,30.192,67.007,978,0,541,916,9.870075554549052e+17,0,606
152497685.0,1029,601,161,961,29.9666666667,32.5333333333,1157,0,436,1085,9.870075551949052e+17,0,826
146566340.0,558,788,912,150,-41.2888888889,174.7772222222,1306,67,541,1224,9.870075596702052e+17,351,928
131369931.0,989,29,673,779,11.3408333333,77.7172222222,380,0,541,354,9.870075669810052e+17,0,264
127845974.0,686,351,1047,546,33.6988888889,73.0369444444,533,0,311,500,9.870075668674052e+17,450,372
261467287.0,323,731,710,99,51.5072222222,-0.1275,680,39,202,641,9.870075526519052e+17,159,487
141955584.0,488,876,468,991,54.9916666667,-7.3416666667,328,517,541,306,9.870075554647052e+17,46,232
168314164.0,1003,0,1109,920,17.2983333333,-62.7341666667,113,479,541,105,9.870075599632051e+17,0,80
155870729.0,295,1067,1096,120,48.2083333333,16.3725,1278,0,53,1199,9.870075548061052e+17,218,911
146588607.0,346,356,172,610,36.6666666667,116.9833333333,552,0,375,519,9.870075572097052e+17,648,390
242100229.0,372,157,1068,258,-4.2694444444,15.2711111111,181,0,541,172,9.870075480902052e+17,0,129
123260347.0,992,5,646,1084,28.364,79.415,104,0,541,97,9.870075671970052e+17,0,73
124321959.0,184,216,712,205,38.708042,-9.139016,673,97,64,636,9.870075617914052e+17,158,482
3.0681561332094583e+21,723,200,571,745,32.295,-64.7830555556,476,0,529,444,9.870075551560051e+17,0,334
137855441.0,190,1018,84,53,47.0523,8.3059,691,0,541,651,9.870075573827052e+17,160,493
133675177.0,409,163,1069,136,36.535,-6.2975,312,0,100,290,9.870075549510052e+17,260,606
158212776.0,55,691,1248,92,52.3727777778,4.8936111111,39,36,541,38,9.870075525398052e+17,102,32
150028026.0,170,727,521,584,50.45,30.5236111111,634,0,87,599,9.870074048844051e+17,152,454
151714576.0,1113,366,624,1254,55.6333333333,22.9333333333,582,0,541,549,9.870075548368051e+17,0,606
151203329.0,1113,73,651,851,48.39405,21.65611,1174,0,541,1101,9.870075551308051e+17,544,606
131336635.0,734,754,64,244,-30.0327777778,-51.23,960,119,78,899,9.870075643365052e+17,443,674
166238675.0,812,100,1161,327,14.1057138889,-87.2040083333,1191,164,384,1118,9.870075526171052e+17,0,855
159075364.0,524,626,818,133,-25.7463888889,28.1880555556,969,57,541,908,9.870075549531052e+17,381,684
141156046.0,1113,0,866,1248,29.35,47.6833333333,21,0,541,21,9.870075380114052e+17,0,606
2.381162481007438e+21,360,120,144,325,40.3666555556,49.8351833333,91,0,257,87,9.870075526273052e+17,402,66
267149707.0,116,41,664,447,-6.175,106.8275,539,232,102,507,9.870075501982052e+17,539,377
145400098.0,99,512,926,116,44.4133611111,26.0977777778,202,0,34,192,9.870075548069052e+17,118,145
142533835.0,750,295,1343,436,42.5066666667,-94.1802777778,403,225,541,375,9.870075503128051e+17,0,281
125579810.0,619,97,1209,1059,45.6758333333,6.3925,25,0,541,25,9.870075673725052e+17,516,606
121971493.0,113,873,1062,490,49.8666666667,8.65,317,255,226,295,9.870072989664051e+17,124,222
131380456.0,1113,134,65,858,17.4986111111,-88.1886111111,130,0,541,122,9.870075574297052e+17,0,93
157329306.0,284,778,1222,852,47.921357,106.905515,1253,652,295,1176,9.870075551300051e+17,430,896
136027800.0,247,243,1251,165,44.0594444444,12.5683333333,1012,0,541,947,9.870075596528051e+17,263,722
243839696.0,838,887,1127,825,9.0555555556,7.4913888889,10,395,541,10,9.870075597000051e+17,524,9
149013092.0,427,14,305,1057,50.8365,-0.7792,264,550,541,247,9.870075548206052e+17,594,606
139492016.0,1113,655,934,540,51.4995,-0.1333,1313,0,541,1231,9.870076015181052e+17,333,606
123177819.0,813,0,377,0,27.06,88.47,563,0,541,530,9.870075527218052e+17,0,606
1.3311454246627867e+21,98,838,179,256,-34.5997222222,-58.3819444444,204,0,35,194,9.870075477993052e+17,238,147
151287131.0,1113,877,156,737,-41.18,146.3502777778,331,392,541,309,9.870075527428051e+17,0,235
124320545.0,275,1033,1162,160,35.7,51.4166666667,1192,74,207,1119,9.870075596571052e+17,270,856
150111429.0,143,904,737,720,49.9213888889,8.4818055556,456,383,541,426,9.870075645708051e+17,89,606
316429178.0,204,178,725,298,19.4194444444,-99.1455555556,760,0,72,715,9.870075503394052e+17,279,536
150096578.0,1113,959,513,472,47.0330555556,19.7838888889,816,246,541,766,9.870075549248051e+17,0,606
153634702.0,1058,786,873,848,54.6872222222,25.28,1280,0,84,1201,9.870075526949052e+17,216,913
130202440.0,1113,475,1331,739,33.3763888889,-84.7886111111,852,394,541,798,9.870075528491052e+17,0,600
137193682.0,565,681,1089,0,52.14,6.195,1368,88,541,1282,,604,969
148910105.0,701,417,1137,193,12.1543722222,-86.2737666667,723,91,282,682,9.870075618015052e+17,388,606
123308530.0,787,0,359,1166,52.2333333333,17.2833333333,1378,0,541,1292,9.870075378401052e+17,537,606
142071300.0,1113,0,447,1185,-37.835,145.071,223,607,541,1293,9.870075356460051e+17,0,606
141897474.0,1113,0,1049,545,-34.4666666667,-58.5166666667,1058,0,541,991,9.870075668688051e+17,0,755
155939834.0,598,103,1001,498,31.95,35.9333333333,36,260,267,35,9.870075573450052e+17,101,29
138356270.0,171,372,1009,85,-4.3219444444,15.3119444444,605,32,107,572,9.870075478180051e+17,567,432
312739635.0,292,709,1326,114,38.895,-77.0366666667,1298,48,490,1218,9.870075548080051e+17,219,924
134874487.0,487,400,1135,594,-13.9833333333,33.7833333333,668,318,541,631,9.870075550529052e+17,0,478
134874487.0,487,400,1135,594,-13.9833333333,33.7833333333,668,318,541,631,9.870075550529052e+17,0,478
127925396.0,610,649,113,1050,52.28,-1.59,1297,0,365,1217,9.870075600200051e+17,0,606
140720499.0,1113,611,1332,0,42.5780555556,-114.475,1245,266,541,1169,9.870075572214052e+17,0,890
143098525.0,1012,310,133,859,51.185,-0.61,439,448,541,410,9.870075574238052e+17,0,311
141916358.0,886,684,450,790,46.95,142.7333333333,1353,418,541,1268,9.870075504508051e+17,656,958
152381702.0,817,787,477,787,22.3,73.2,1261,0,180,1183,9.870075341051052e+17,0,900
142074492.0,853,436,822,1189,50.103792788,13.7334727512,987,608,541,925,9.870075358657052e+17,187,606
139185995.0,1028,0,1159,796,12.0444444444,-61.7416666667,1130,420,541,1060,9.870075528305052e+17,0,810
243839696.0,838,887,1127,825,9.0555555556,7.4913888889,10,395,541,10,9.870075597000051e+17,524,9
143721111.0,261,1009,1314,57,53.6288888889,11.415,1084,0,541,1019,9.870075573810052e+17,199,776
239213669.0,384,639,620,64,43.6058333333,2.24,242,0,541,227,9.870075573743052e+17,30,606
140769816.0,1113,0,376,954,22.2783333333,114.1744444444,1276,0,541,1293,9.870075646456051e+17,0,606
130157360.0,981,313,814,73,-33.3,26.5333333333,444,26,541,675,9.870075573731052e+17,0,314
243839696.0,838,887,1127,825,9.0555555556,7.4913888889,10,395,541,10,9.870075597000051e+17,524,9
137191199.0,228,975,786,118,59.9133333333,10.7388888889,894,0,56,838,9.870075548063052e+17,345,631
148911449.0,966,468,780,251,25.0780555556,-77.3386111111,831,124,489,780,9.870075478105052e+17,496,583
237298336.0,81,823,1036,223,46.94798,7.44743,141,0,97,132,9.870075310769052e+17,111,100
140780598.0,1113,0,274,987,12.4166666667,75.7333333333,707,0,541,1293,9.870075554799052e+17,0,508
148847800.0,78,136,1098,386,44.8177777778,20.4569444444,129,199,245,121,9.870075594949052e+17,240,92
152472419.0,408,0,132,0,53.5536111111,-1.4788888889,105,0,541,98,9.870075527040051e+17,0,606
155624247.0,378,0,1330,198,36.7763888889,3.0586111111,28,0,120,28,9.870075617955052e+17,230,24
130807590.0,179,728,1361,259,31.5497222222,74.3436111111,644,0,316,608,9.870075480896051e+17,476,462
133615639.0,111,784,992,316,14.7319444444,-17.4572222222,313,639,4,291,9.870075526324051e+17,336,219
144275432.0,976,0,1290,849,54.322,-5.703,345,0,541,322,9.870075552638052e+17,0,246
128993813.0,522,0,1145,287,-20.1619444444,57.4988888889,952,146,541,891,9.870075503499052e+17,0,669
159430471.0,947,437,879,95,47.0041666667,20.6180555556,761,0,541,716,9.870075525346052e+17,51,537
124564072.0,1113,46,807,27,45.6,19.5333333333,627,0,541,593,9.870089143850052e+17,0,606
154786869.0,411,0,1120,740,8.4833333333,-13.2330555556,411,396,284,383,9.870075527269052e+17,672,289
142472483.0,419,0,483,328,52.5186111111,13.4044444444,364,165,116,340,9.870075526319052e+17,231,257
125569877.0,1113,661,1105,1044,49.95777778,20.83833333,1329,0,541,1245,9.870075670989052e+17,431,606
204007255.0,234,241,813,155,43.7166666667,10.4,931,0,22,872,9.870075595310052e+17,183,653
261467287.0,323,731,710,99,51.5072222222,-0.1275,680,39,202,641,9.870075526519052e+17,159,487
